	id	dk1	dk2	z	logFluxUV	logFluxErrUV	logFluxX	logFluxErrX	dk3	dk4	dk5	dk6	dk7
1835	075054.64+425219.2	117.728	42.872	1.905	-26.2817	0.00779	-31.1414	0.09455	6	2.13665	0.30125	47.829086	0.643484
1836	000640.53+201128.4	1.66892	20.19124	1.9088	-28.3039	0.02967	-32.09953	0.06898	5	2.32038	0.32436	45.86823	0.4746
1837	014034.03-005043.7	25.14182	-0.84548	1.9095	-28.4589	0.0268	-32.06824	0.11088	5	2.76687	0.60929	45.027355	0.743664
1838	022033.25-053040.3	35.13857	-5.51121	1.915	-27.6544	0.00952	-31.79947	0.0822	5	2.00312	0.29703	46.548647	0.54661
1839	022328.89-040134.8	35.87041	-4.02636	1.915	-27.7205	0.01484	-31.60741	0.10292	5	2.56234	0.57435	45.01162	0.683495
1840	150103.40+421656.8	225.2642	42.28246	1.917	-28.0997	0.01641	-32.01364	0.08609	5	2.07942	0.36062	46.137852	0.574076
1841	111842.28+212015.3	169.67619	21.3376	1.919	-27.5208	0.00786	-31.57574	0.07124	5	2.56222	0.36563	45.62034	0.47388
1842	022327.86-040119.3	35.86611	-4.02205	1.92	-27.9132	0.01668	-31.82305	0.09744	5	2.30513	0.49918	45.644633	0.648304
1843	101330.09+061208.2	153.37538	6.2023	1.921	-27.1834	0.00873	-31.48457	0.06979	5	1.96372	0.26047	46.400453	0.467619
1844	123424.95+475456.0	188.604	47.9156	1.921	-27.2225	0.01506	-31.7316	0.14513	6	2.51098	0.48584	47.86927	0.96445
1845	122934.73+015658.0	187.39471	1.94947	1.9211	-27.3264	0.00764	-31.30802	0.06157	5	2.23332	0.27997	44.650877	0.410483
1846	142944.23+475442.3	217.43429	47.91178	1.9221	-28.0401	0.01209	-31.8402	0.07742	5	2.4256	0.37343	45.238204	0.516353
1847	232344.20-005107.0	350.9342	-0.85194	1.9229	-27.3206	0.00885	-31.59121	0.09009	5	2.33597	0.44274	46.541944	0.59941
1848	101105.95+554633.0	152.77482	55.77584	1.9244	-28.3108	0.02159	-31.8319	0.05578	5	2.15778	0.22683	44.07526	0.389309
1849	N_163_3	32.13355	-6.56487	1.9247	-27.19946	0.00936	-31.22703	0.07482	4	2.33699	0.32779	44.636516	0.497626
1850	122626.61+334620.1	186.6109	33.77227	1.9257	-27.6765	0.00963	-31.81732	0.10602	5	2.25325	0.49955	46.575873	0.702648
1851	152209.86+525114.4	230.541	52.854	1.927	-27.9788	0.01329	-31.6999	0.12326	6	2.29504	0.30725	44.564037	0.817346
1852	103830.76+484715.2	159.628	48.7876	1.9284	-28.1225	0.01662	-31.6325	0.04428	6	1.88538	0.11103	43.531318	0.314057
1853	112011.04+531301.4	170.04604	53.21707	1.9286	-26.7028	0.00607	-31.30546	0.07567	5	2.21421	0.32957	47.186944	0.512991
1854	130048.10+282320.6	195.20044	28.38908	1.929	-26.9286	0.00637	-31.42057	0.04263	5	2.05413	0.17833	47.021566	0.299611
1855	114652.64+522629.1	176.71935	52.44142	1.931	-27.6793	0.00991	-31.85538	0.07593	5	1.9771	0.25638	46.815374	0.50608
1856	120436.63+015025.6	181.15265	1.84045	1.9321	-27.2863	0.00932	-31.45376	0.04876	5	2.71778	0.20106	45.776034	0.329444
1857	022326.60-010406.7	35.86085	-1.06854	1.9322	-27.6044	0.01132	-31.80107	0.08512	5	2.23891	0.4018	46.763892	0.566754
1858	022740.98-035255.8	36.92076	-3.88218	1.933	-27.6025	0.01076	-31.57104	0.08146	5	2.5329	0.38533	45.254879	0.541436
1859	132558.08+073624.2	201.49203	7.60673	1.9338	-27.4028	0.0084	-31.55274	0.05435	5	1.99659	0.23515	45.95176	0.364889
1860	104027.22+444850.1	160.113	44.8139	1.936	-28.3222	0.0245	-31.7624	0.08079	6	1.97871	0.22177	43.570315	0.55186
1861	094629.56+545155.8	146.623	54.8655	1.936	-27.9366	0.01357	-31.2994	0.05478	6	2.18546	0.15867	42.095948	0.383061
1862	012457.39+015443.0	21.23916	1.91196	1.9362	-27.279	0.01033	-31.40116	0.05975	5	2.09153	0.28578	45.459081	0.400366
1863	232303.72-005248.5	350.7655	-0.88015	1.9377	-27.6467	0.00863	-31.74518	0.10872	5	2.43111	0.47521	46.222188	0.719917
1864	233050.56+001555.4	352.71069	0.2654	1.9395	-27.7905	0.01677	-31.64695	0.08872	5	2.62699	0.40369	44.98577	0.591647
1865	121811.63+295402.3	184.54846	29.90066	1.941	-27.8502	0.01189	-31.8048	0.0858	5	2.253	0.3891	45.78221	0.570224
1866	144948.44+581046.2	222.452	58.1795	1.9414	-27.4314	0.00865	-31.6732	0.0687	6	1.96741	0.16201	46.628974	0.459465
1867	110449.13+381811.6	166.20474	38.30323	1.9429	-27.2887	0.00598	-31.46446	0.11259	5	2.22371	0.49381	45.836764	0.745358
1868	125230.84+142609.2	193.129	14.4359	1.944	-26.5697	0.00852	-31.2018	0.10072	6	2.04599	0.2983	47.048318	0.675962
1869	110953.39+483453.8	167.47249	48.58163	1.945	-27.6858	0.00929	-31.59789	0.05782	5	1.98556	0.24585	45.090904	0.3868
1870	105137.18+573754.7	162.90493	57.63189	1.9466	-28.1844	0.01804	-31.6512	0.04869	5	1.98835	0.22027	43.401212	0.344175
1871	142113.25+531218.5	215.305	53.2052	1.952	-28.2865	0.02423	-31.7359	0.08205	6	2.39712	0.23228	43.541728	0.559444
1872	013723.81-082133.8	24.34922	-8.35941	1.9526	-27.4257	0.00924	-31.25667	0.06235	5	2.17504	0.26044	43.905758	0.416824
1873	142737.72+424449.9	216.90718	42.7472	1.9526	-27.1411	0.01612	-31.50802	0.08946	5	2.5093	0.44478	46.728251	0.599373
1874	023057.81+004039.3	37.74089	0.67759	1.954	-27.9591	0.01256	-32.16172	0.15064	5	2.49364	0.72749	47.689875	0.996697
1875	004526.26+143643.5	11.3594	14.6121	1.9551	-27.2872	0.01128	-31.4948	0.08571	6	2.18848	0.26021	46.042963	0.570714
1876	083853.85+194812.9	129.7244	19.80361	1.9562	-27.8751	0.01315	-31.52761	0.05738	5	2.29932	0.27802	43.852513	0.389448
1877	125642.09+564720.5	194.175	56.789	1.9566	-27.9067	0.01154	-31.59327	0.04973	6	2.05907	0.12869	44.1561	0.338814
1878	020652.43-065210.2	31.71847	-6.8695	1.957	-27.2197	0.01021	-31.41131	0.10462	5	2.5231	0.52859	45.768777	0.693988
1879	150831.23+575832.5	227.13017	57.97571	1.957	-27.7212	0.00811	-31.88734	0.11681	5	2.25288	0.50623	46.85458	0.773336
1880	112422.45+212123.7	171.09355	21.35659	1.958	-27.7113	0.00886	-31.76116	0.10673	5	2.39796	0.53016	46.063093	0.706713
1881	080145.63+391314.9	120.44013	39.22081	1.959	-27.1424	0.00893	-31.73739	0.113	5	2.27654	0.52401	48.235369	0.754878
1882	141735.33+523851.4	214.397	52.6476	1.96	-27.9875	0.01518	-31.4876	0.0485	6	1.81328	0.10855	43.128538	0.339334
1883	025240.97-011457.3	43.1707	-1.24925	1.9602	-28.5158	0.03938	-32.1823	0.10534	6	2.66359	0.39992	45.546511	0.71682
1884	111747.36+075400.2	169.44736	7.90008	1.9605	-27.2911	0.00832	-32.07979	0.09369	5	2.27797	0.43342	49.884354	0.635477
1885	114455.15+495210.9	176.23	49.8697	1.9617	-27.6091	0.01157	-31.5825	0.11699	6	2.29886	0.33234	45.303425	0.774612
1886	103050.84+310539.5	157.71187	31.09431	1.962	-27.9717	0.01437	-31.70948	0.05429	5	2.07309	0.1986	44.656273	0.368638
1887	012622.72+015405.0	21.59469	1.90139	1.9622	-27.9875	0.01292	-31.76314	0.09241	5	2.48136	0.47272	44.945418	0.614746
1888	101957.78+452949.2	154.991	45.497	1.9622	-27.5732	0.01131	-31.5117	0.03531	6	1.99942	0.09459	44.983548	0.24308
1889	142112.63+414129.3	215.303	41.6915	1.9625	-28.094	0.01751	-32.0042	0.08818	6	2.02118	0.24588	46.098941	0.58825
1890	095822.18+014524.1	149.59244	1.75672	1.964	-26.9359	0.0091	-31.45664	0.04696	5	2.34637	0.18513	47.229523	0.32892
1891	100309.21+022038.3	150.788	2.34398	1.9645	-27.9686	0.01617	-31.8058	0.10471	6	2.1392	0.25263	45.304088	0.69594
1892	151503.00+122445.3	228.76254	12.4126	1.968	-27.2829	0.00889	-31.42137	0.04661	5	2.00015	0.16395	45.576378	0.314965
1893	013003.42+214748.0	22.5143	21.7967	1.9703	-27.4512	0.00831	-31.5414	0.081	6	2.3544	0.25932	45.678841	0.53803
1894	10329.104+502004.6	158.03793	50.33464	1.9705	-27.535	0.01027	-31.51272	0.14372	5	2.54727	0.76199	45.14666	0.950024
1895	103227.93+573822.6	158.116	57.6396	1.971	-28.1215	0.01769	-31.33945	0.04806	6	1.83203	0.11093	41.603073	0.352668
1896	073502.30+265911.5	113.76	26.9866	1.9727	-26.3933	0.00714	-31.2297	0.11033	6	2.32357	0.35183	47.954449	0.743875
1897	124206.11+141921.0	190.52546	14.3225	1.973	-26.7092	0.00705	-31.30698	0.03102	5	2.16747	0.13347	47.170766	0.236819
1898	000549.52+201308.8	1.45636	20.21913	1.9737	-28.0237	0.01822	-31.73919	0.05828	5	2.07634	0.23903	44.639296	0.397286
1899	095636.42+690028.3	149.15178	69.00789	1.9752	-26.979	0.01277	-31.36673	0.0623	5	2.27917	0.24501	46.46022	0.422938
1900	102413.91+470512.0	156.058	47.0867	1.977	-27.7197	0.01036	-31.6403	0.09264	6	1.9318	0.22069	45.231768	0.614595
1901	144852.56+482516.8	222.219	48.42135	1.9773	-27.9598	0.01574	-31.8455	0.06422	5	2.17331	0.30432	45.601891	0.431734
1902	235844.95-000724.0	359.68732	-0.12335	1.9786	-27.3114	0.01038	-31.28695	0.10625	5	2.53413	0.49106	44.573352	0.703804
1903	005518.75+262234.4	13.8281	26.3762	1.9817	-28.1618	0.02555	-32.0445	0.12724	6	2.58362	0.33135	46.087109	0.847238
1904	123151.66+255217.6	187.96529	25.87157	1.983	-27.4026	0.00914	-31.75749	0.08484	5	2.28427	0.3988	47.302677	0.56659
1905	075341.07+292309.9	118.42114	29.3861	1.985	-26.7467	0.0083	-30.86788	0.03065	5	2.28249	0.10688	44.121869	0.212774
1906	152938.90+103803.9	232.4121	10.63442	1.986	-26.9555	0.00851	-31.37202	0.01723	5	2.20048	0.06213	46.591308	0.148962
1907	145901.28+002123.7	224.75534	0.3566	1.9867	-27.1898	0.0069	-31.3706	0.05421	5	2.26226	0.2208	45.622747	0.363898
1908	090033.16+422055.0	135.13818	42.34863	1.9902	-27.794	0.0106	-31.83966	0.10193	5	2.45142	0.42744	46.242149	0.675608
1909	231007.00+213640.3	347.52918	21.61122	1.9917	-27.9636	0.0187	-31.95909	0.07202	5	2.29167	0.27932	46.335334	0.483824
1910	103143.35+573157.6	157.931	57.5327	1.997	-27.6256	0.00964	-31.6919	0.07902	6	2.28686	0.21358	45.957247	0.525324
1911	114719.90+522923.1	176.83293	52.48978	1.997	-27.3274	0.02267	-31.43059	0.04226	5	1.86009	0.13514	45.454995	0.299
1912	022352.18-043031.8	35.96745	-4.50885	1.9973	-27.7726	0.01063	-31.72301	0.09897	5	2.76193	0.42026	45.560581	0.656117
1913	014759.32+022050.5	26.9972	2.34736	1.9974	-28.1802	0.0167	-32.2186	0.16513	6	2.26362	0.49921	47.159777	1.092275
1914	003922.44+005951.7	9.84353	0.9977	1.9977	-27.7002	0.01132	-31.49814	0.08879	5	2.54629	0.43786	44.374212	0.590345
1915	104921.64+510605.1	162.34	51.1014	1.9989	-27.9184	0.01436	-32.2135	0.09168	6	1.98546	0.22242	48.197928	0.611898
1916	132152.62+560058.0	200.46927	56.01613	1.9998	-27.1704	0.01001	-31.28764	0.07338	5	2.67245	0.3392	45.155139	0.488918
1917	141624.57+445156.4	214.10239	44.86567	2.0006	-27.5064	0.00794	-31.32548	0.0728	5	2.22674	0.33273	44.029106	0.484639
1918	011912.85-010904.5	19.8036	-1.15128	2.0009	-27.9921	0.01543	-31.929	0.11688	6	1.99675	0.29367	46.020248	0.775046
1919	222552.66+173223.4	336.469	17.5398	2.0039	-28.1669	0.02418	-32.111	0.12357	6	2.15092	0.30153	46.504724	0.822455
1920	115856.01+553604.9	179.733	55.6014	2.0039	-28.4932	0.03772	-32.2363	0.1177	6	2.51106	0.42317	45.995103	0.793971
1921	100251.62+022905.3	150.7151	2.48483	2.0055	-27.6029	0.01097	-31.83267	0.12923	5	2.41358	0.61792	46.978399	0.855927
1922	022813.65+003231.3	37.05688	0.54203	2.006	-27.9848	0.01286	-31.7088	0.06249	5	2.53753	0.25247	44.59816	0.420748
1923	133237.47+502129.5	203.15613	50.3582	2.008	-27.8174	0.00943	-31.56116	0.08255	5	2.62931	0.38947	44.309955	0.549531
1924	142136.36+371128.8	215.40153	37.19136	2.01	-27.0447	0.00734	-31.50267	0.05447	5	2.30266	0.23655	47.087624	0.372873
1925	121454.20+332058.7	183.726	33.3497	2.0104	-27.6158	0.01015	-31.458	0.08479	6	2.1982	0.21102	44.455057	0.563482
1926	002725.29+045428.7	6.85541	4.90799	2.0121	-27.4843	0.01331	-31.5601	0.05711	6	1.82882	0.12718	45.666639	0.384376
1927	143841.76+341112.6	219.674	34.1869	2.018	-28.3243	0.02091	-32.01	0.08364	6	2.21143	0.23068	45.194364	0.562622
1928	002010.81+213252.3	5.04507	21.5479	2.0197	-26.8845	0.0086	-31.4645	0.07853	6	2.01878	0.20888	47.491776	0.531209
1929	233649.47+211646.7	354.20615	21.27965	2.0201	-27.5663	0.0101	-31.37632	0.05987	5	2.61628	0.27651	44.119116	0.401279
1930	033828.20+001951.8	54.61754	0.33106	2.0292	-27.5423	0.01024	-31.72623	0.06601	5	2.00278	0.22073	46.524636	0.441698
1931	100145.15+022456.9	150.438	2.41583	2.0318	-28.0315	0.01831	-31.9711	0.11332	6	2.17998	0.28962	46.136551	0.752786
1932	095759.50+020435.9	149.49794	2.07665	2.0336	-27.3982	0.00845	-31.87968	0.12222	5	2.43918	0.46787	48.126397	0.812682
1933	095658.66+693852.5	149.24445	69.64793	2.0347	-27.4725	0.01245	-31.41797	0.05995	5	2.08441	0.22095	44.777758	0.401974
1934	025553.06+000557.6	43.9711	0.09935	2.0348	-27.459	0.01402	-31.75718	0.07535	5	2.36232	0.36314	47.069737	0.505686
1935	000322.47-020051.6	0.84363	-2.01435	2.0356	-27.7759	0.01153	-31.47554	0.03782	5	1.86854	0.12794	43.915282	0.26315
1936	100341.37+285030.8	150.92239	28.84191	2.0368	-27.9494	0.01306	-31.63667	0.12765	5	2.66043	0.57346	44.267466	0.846379
1937	235958.21+005139.8	359.993	0.86106	2.0387	-27.3622	0.01441	-31.4902	0.13063	6	2.7585	0.40587	45.70559	0.865303
1938	015802.14-014839.7	29.50893	-1.81105	2.0394	-27.7567	0.01051	-31.80675	0.07534	5	2.02761	0.29239	46.177846	0.501485
1939	092612.00+363531.3	141.55003	36.59204	2.0408	-27.2859	0.01067	-31.39932	0.09139	5	2.64186	0.45099	45.418701	0.606849
1940	022045.50-045122.0	35.18962	-4.85613	2.0411	-27.8135	0.01312	-31.58594	0.05775	5	2.17551	0.2083	44.489317	0.389546
1941	125422.84+262005.1	193.59518	26.33476	2.042	-26.8275	0.0088	-30.99445	0.02908	5	2.03596	0.09873	44.625672	0.204363
1942	111853.50+074946.0	169.72293	7.82944	2.042	-27.3691	0.0076	-31.65356	0.05645	5	1.9942	0.24607	46.754519	0.380584
1943	090508.85+074151.2	136.287	7.69756	2.045	-26.9659	0.0083	-31.208	0.03977	6	2.25571	0.11118	45.467202	0.273082
1944	125005.72+263107.5	192.52385	26.51876	2.0476	-26.0675	0.00809	-30.44786	0.01056	5	2.10582	0.03455	44.132873	0.114743
1945	022348.63-041357.8	35.9526	-4.23275	2.05	-28.196	0.02607	-32.1668	0.15054	6	2.3746	0.49651	46.753531	0.999713
1946	095752.31+022021.1	149.468	2.33921	2.0505	-27.4756	0.0099	-31.7038	0.0857	6	2.0505	0.19501	46.649797	0.570462
1947	122829.13+123822.5	187.12141	12.63959	2.051	-28.4011	0.03324	-32.07039	0.12067	5	2.67233	0.53723	45.278158	0.810527
1948	022325.04-041451.9	35.85433	-4.24776	2.0513	-28.3642	0.03375	-32.20166	0.11044	5	2.31529	0.51098	46.294802	0.743398
1949	122527.39+223512.9	186.36416	22.58694	2.052	-26.2863	0.00748	-30.4518	0.00547	5	1.8544	0.01615	43.26311	0.076953
1950	111957.64+064224.4	169.99018	6.70678	2.054	-28.7459	0.05969	-32.53037	0.12254	5	2.28327	0.51349	46.899642	0.846359
1951	221811.16+192628.3	334.54652	19.4412	2.0541	-27.5711	0.01007	-31.57478	0.04137	5	1.92426	0.14874	45.408088	0.280761
1952	100116.78+014053.5	150.31995	1.68155	2.0541	-27.7435	0.01039	-31.8242	0.06465	5	1.96334	0.22997	46.346949	0.431891
1953	130350.93+534839.5	195.96222	53.81098	2.0543	-27.0264	0.00785	-31.33451	0.0597	5	2.20136	0.20523	46.053715	0.402171
1954	010645.89+005612.4	16.69122	0.9368	2.0549	-27.9667	0.01742	-31.49008	0.06904	5	2.29942	0.29311	43.230044	0.46983
1955	005626.55-011728.3	14.11063	-1.2912	2.0572	-28.0642	0.01807	-31.78974	0.10133	5	2.24742	0.37731	44.806814	0.675542
1956	152151.45+074825.7	230.4644	7.80716	2.0583	-27.5104	0.01009	-31.80272	0.09029	5	2.38375	0.37364	47.159597	0.601351
1957	145742.76+243614.4	224.42817	24.60401	2.059	-27.0945	0.00856	-31.70989	0.11271	5	2.34412	0.47453	48.250134	0.753392
1958	113302.89+274404.0	173.26206	27.73446	2.06	-27.7089	0.0111	-31.7417	0.11699	5	2.73324	0.55687	45.944602	0.774553
1959	114700.73+554622.3	176.753	55.7729	2.065	-28.2806	0.02462	-32.2939	0.11358	6	2.26773	0.36591	47.245271	0.75749
1960	151454.29+042210.8	228.72623	4.36967	2.0655	-27.4581	0.00762	-31.69448	0.12696	5	2.31676	0.52259	46.659985	0.840462
1961	100714.29+321057.3	151.81	32.1826	2.0684	-27.2063	0.01207	-31.5362	0.14611	6	2.15143	0.35024	46.647145	0.967886
1962	020726.34+020924.2	31.85978	2.15673	2.0701	-28.0756	0.01382	-31.5738	0.01932	5	1.88107	0.06331	43.33626	0.168796
1963	104616.36+585016.6	161.568	58.838	2.0705	-28.1119	0.01791	-32.0259	0.10953	6	2.67939	0.34184	46.168748	0.727869
1964	001117.11+005016.9	2.82129	0.83804	2.0712	-28.2065	0.02053	-31.8493	0.06631	5	2.12488	0.23807	44.616986	0.451706
1965	021957.25-043952.5	34.98857	-4.66459	2.072	-27.2757	0.00905	-31.48373	0.08576	5	2.26935	0.3504	46.017048	0.57038
1966	081551.79+482927.6	123.96583	48.49101	2.073	-28.4113	0.03569	-32.25889	0.15633	5	2.43912	0.73021	46.479348	1.042641
1967	150422.10-024556.8	226.09212	-2.76579	2.0735	-27.4856	0.01092	-31.49777	0.05119	5	2.12695	0.17707	45.25032	0.344472
1968	022032.74-041131.3	35.13645	-4.19205	2.086	-27.8706	0.01343	-31.57989	0.06861	5	2.62928	0.26123	44.215663	0.460845
1969	143229.24-010616.0	218.122	-1.10446	2.087	-26.9462	0.00788	-31.3539	0.06485	6	2.10358	0.16073	46.5099	0.437891
1970	102003.80+081837.3	155.016	8.31036	2.089	-27.5064	0.01047	-31.2359	0.07302	6	1.94397	0.16569	43.438426	0.487913
1971	021850.08-050954.2	34.7087	-5.16507	2.09	-27.515	0.00943	-31.56096	0.06965	5	2.3451	0.30277	45.546627	0.46394
1972	221755.20+001512.3	334.48001	0.25344	2.0917	-27.9055	0.01307	-31.85241	0.05007	5	2.43016	0.18546	45.869753	0.338503
1973	130619.66+262437.5	196.582	26.4104	2.093	-27.4485	0.00872	-31.7769	0.12087	6	2.00657	0.26106	47.242754	0.801635
1974	103422.95+393637.5	158.59566	39.61042	2.093	-28.3623	0.0292	-31.42155	0.02767	5	1.87814	0.08833	41.158624	0.271437
1975	020424.18-061824.8	31.10078	-6.30691	2.097	-27.6547	0.00887	-31.49011	0.13462	5	2.76867	0.60958	44.507534	0.890238
1976	095810.88+014005.1	149.545	1.6681	2.1007	-27.9369	0.01659	-31.6517	0.08531	6	2.06254	0.18616	44.417746	0.570656
1977	140954.00+540827.6	212.47501	54.14101	2.101	-27.5453	0.00796	-31.467	0.05826	5	2.4818	0.21082	44.803021	0.389125
1978	101412.80+430017.2	153.55335	43.00479	2.1026	-27.9613	0.01498	-31.66422	0.05492	5	1.93169	0.2101	44.40041	0.373741
1979	012631.24+020025.8	21.63017	2.00719	2.1037	-28.3168	0.02128	-32.01705	0.0829	5	2.66254	0.36066	45.271555	0.557868
1980	163206.32+340946.4	248.02635	34.16291	2.104	-27.1365	0.00779	-31.21262	0.08005	5	2.34452	0.33935	44.799249	0.531602
1981	100110.18+552834.5	150.29244	55.47628	2.108	-26.8914	0.00668	-31.04825	0.08841	5	2.08582	0.36762	44.718823	0.586678
1982	150041.04+014113.2	225.17101	1.68701	2.109	-27.7127	0.01091	-31.41747	0.03346	5	1.85437	0.11905	43.791109	0.235423
1983	004602.61+041544.5	11.51089	4.26238	2.111	-27.6876	0.01226	-31.92543	0.11539	5	2.57047	0.49244	47.243296	0.765524
1984	005555.40+261518.2	13.9808	26.2551	2.1132	-28.073	0.03061	-31.8576	0.08401	6	1.94135	0.17699	45.218249	0.571216
1985	223747.80+183609.8	339.449	18.6027	2.114	-28.5034	0.04226	-31.8396	0.12817	6	2.28666	0.43278	43.33755	0.8708
1986	100136.50+025303.6	150.4021	2.88434	2.1158	-27.6034	0.01321	-31.45002	0.10223	5	2.50449	0.47328	44.453202	0.678595
1987	011513.16+002013.1	18.80487	0.33699	2.1182	-27.6973	0.01104	-31.94494	0.14642	5	2.75469	0.63686	47.332232	0.968979
1988	104443.16+212707.1	161.17987	21.452	2.119	-28.416	0.03444	-31.70039	0.03486	5	1.89195	0.12047	42.777421	0.29789
1989	155551.65+351404.3	238.965	35.2346	2.12	-27.5017	0.011	-31.6757	0.07053	6	2.00737	0.17702	46.357658	0.471264
1990	015854.42+245153.7	29.72679	24.86492	2.1208	-27.9307	0.02037	-31.76553	0.06831	5	2.1217	0.23133	45.19371	0.461621
1991	101857.49+412549.2	154.73955	41.43034	2.1226	-27.7437	0.00999	-31.79884	0.0738	5	2.0789	0.22993	46.178909	0.491268
1992	095919.82+024238.6	149.83258	2.71072	2.123	-28.281	0.03206	-31.8641	0.05534	5	2.01695	0.18657	44.409581	0.396718
1993	153118.10+240731.2	232.825	24.1254	2.124	-28.407	0.03679	-32.235	0.1449	6	2.17949	0.44269	46.339424	0.968961
1994	132117.25+341138.6	200.3219	34.19407	2.1246	-27.4392	0.00866	-31.44457	0.10012	5	2.42517	0.42418	45.089481	0.663182
1995	010632.94+010345.8	16.63726	1.06275	2.126	-28.0608	0.01918	-32.0464	0.09775	5	2.12534	0.37822	46.51312	0.65139
1996	110954.12+483856.4	167.47553	48.64903	2.13	-27.9465	0.0132	-31.84518	0.11408	5	2.25997	0.49652	45.65423	0.756065
1997	012633.09+014946.6	21.63791	1.82961	2.13	-27.6816	0.01021	-31.71255	0.08343	5	2.20474	0.36683	45.864153	0.554223
1998	151451.77+311654.0	228.716	31.2817	2.1308	-26.7949	0.00997	-31.464	0.14287	6	2.44064	0.42056	47.855292	0.951407
1999	142311.98+453435.0	215.8	45.5764	2.1319	-28.091	0.02093	-31.9179	0.1103	6	2.38212	0.27416	45.54217	0.734598
2000	102030.55+453924.8	155.127	45.6569	2.135	-28.3208	0.0304	-31.7681	0.09393	6	2.31956	0.24403	43.613631	0.639991
2001	091359.19+400535.6	138.497	40.0932	2.1368	-28.5647	0.05837	-32.0003	0.09139	6	2.63273	0.3542	44.146233	0.65657
2002	012617.42+020348.5	21.57261	2.06349	2.138	-28.1413	0.01732	-31.95389	0.09302	5	2.71181	0.41101	45.573562	0.62023
2003	215529.83+084932.7	328.874	8.82575	2.141	-27.9274	0.01394	-31.7098	0.07371	6	2.42345	0.21238	44.839743	0.493185
2004	105243.14+571544.4	163.17978	57.26236	2.1425	-28.0768	0.01833	-31.64373	0.08903	5	2.54177	0.41935	43.792458	0.598019
2005	141635.13+542141.8	214.14638	54.36162	2.143	-27.6876	0.0224	-31.88679	0.10389	5	2.44575	0.38754	46.988508	0.694086
2006	083205.26+524351.6	128.02194	52.73102	2.144	-28.1262	0.02899	-31.49352	0.02785	5	2.09092	0.10123	42.599752	0.246637
2007	114008.00+031344.2	175.03336	3.22895	2.148	-27.7484	0.01315	-31.37724	0.03626	5	1.99474	0.12971	43.379685	0.257146
2008	015813.35-014816.0	29.55564	-1.80446	2.1501	-27.9315	0.01578	-31.79112	0.07357	5	2.15027	0.2339	45.359172	0.492527
2009	093737.93+154139.8	144.40805	15.69442	2.151	-27.546	0.00937	-31.67794	0.13498	5	2.60282	0.58653	46.19107	0.892754
2010	141647.20+521115.2	214.197	52.1876	2.153	-27.3811	0.01204	-31.5765	0.11381	6	1.93963	0.25472	46.197268	0.754736
2011	221748.11+001551.6	334.45047	0.26434	2.156	-28.6755	0.05192	-31.97185	0.05402	5	2.14774	0.19533	43.505034	0.433157
2012	010523.69-002538.8	16.34873	-0.42745	2.156	-27.3904	0.00724	-31.40634	0.06233	5	2.02814	0.20323	45.037179	0.415371
2013	123050.98+154306.4	187.71244	15.71847	2.161	-27.3416	0.01085	-31.40561	0.07611	5	2.56991	0.25626	45.232147	0.506697
2014	103136.68+504748.4	157.90285	50.7968	2.161	-28.046	0.0201	-31.68859	0.14457	5	2.49118	0.58001	44.214351	0.959849
2015	234819.58+005721.4	357.082	0.95597	2.1632	-27.4404	0.01283	-31.6772	0.06383	6	2.12824	0.19053	46.618504	0.429509
2016	125933.54+281739.9	194.88976	28.29444	2.164	-27.5973	0.01067	-31.69997	0.10124	5	2.3466	0.42608	46.126317	0.671331
2017	030639.63+000723.9	46.66515	0.12332	2.1666	-27.555	0.01269	-31.87403	0.11188	5	2.55719	0.48693	47.44722	0.743562
2018	135002.33+600422.9	207.51	60.0731	2.168	-28.5447	0.06575	-32.2209	0.14348	6	2.34101	0.4197	45.682722	0.98628
